alphabet;164;"Oak Wood A";a67d813ae7ffe5be951a4f41f2aa619a5e3894e85ea5d4986f84949c63d7672e;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;165;"Oak Wood B";50c1b584f13987b466139285b2f3f28df6787123d0b32283d8794e3374e23;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;166;"Oak Wood C";abe983ec478024ec6fd046fcdfa4842676939551b47350447c77c13af18e6f;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;167;"Oak Wood D";3193dc0d4c5e80ff9a8a05d2fcfe269539cb3927190bac19da2fce61d71;0;"Font (Oak)"
alphabet;168;"Oak Wood E";dbb2737ecbf910efe3b267db7d4b327f360abc732c77bd0e4eff1d510cdef;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;169;"Oak Wood F";b183bab50a3224024886f25251d24b6db93d73c2432559ff49e459b4cd6a;0;"Font (Oak)"
alphabet;170;"Oak Wood G";1ca3f324beeefb6a0e2c5b3c46abc91ca91c14eba419fa4768ac3023dbb4b2;0;"Font (Oak)"
alphabet;171;"Oak Wood H";31f3462a473549f1469f897f84a8d4119bc71d4a5d852e85c26b588a5c0c72f;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;172;"Oak Wood I";46178ad51fd52b19d0a3888710bd92068e933252aac6b13c76e7e6ea5d3226;0;"Font (Oak)"
alphabet;173;"Oak Wood J";3a79db9923867e69c1dbf17151e6f4ad92ce681bcedd3977eebbc44c206f49;0;"Font (Oak)"
alphabet;174;"Oak Wood K";9461b38c8e45782ada59d16132a4222c193778e7d70c4542c9536376f37be42;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;175;"Oak Wood L";319f50b432d868ae358e16f62ec26f35437aeb9492bce1356c9aa6bb19a386;0;"Font (Oak)"
alphabet;176;"Oak Wood M";49c45a24aaabf49e217c15483204848a73582aba7fae10ee2c57bdb76482f;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;177;"Oak Wood N";35b8b3d8c77dfb8fbd2495c842eac94fffa6f593bf15a2574d854dff3928;0;"Font (Oak)"
alphabet;178;"Oak Wood O";d11de1cadb2ade61149e5ded1bd885edf0df6259255b33b587a96f983b2a1;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;179;"Oak Wood P";a0a7989b5d6e621a121eedae6f476d35193c97c1a7cb8ecd43622a485dc2e912;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;180;"Oak Wood Q";43609f1faf81ed49c5894ac14c94ba52989fda4e1d2a52fd945a55ed719ed4;0;"Font (Oak)"
alphabet;181;"Oak Wood R";a5ced9931ace23afc351371379bf05c635ad186943bc136474e4e5156c4c37;0;"Font (Oak)"
alphabet;182;"Oak Wood S";3e41c60572c533e93ca421228929e54d6c856529459249c25c32ba33a1b1517;0;"Font (Oak)"
alphabet;183;"Oak Wood T";1562e8c1d66b21e459be9a24e5c027a34d269bdce4fbee2f7678d2d3ee4718;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;184;"Oak Wood U";607fbc339ff241ac3d6619bcb68253dfc3c98782baf3f1f4efdb954f9c26;0;"Font (Oak)"
alphabet;185;"Oak Wood V";cc9a138638fedb534d79928876baba261c7a64ba79c424dcbafcc9bac7010b8;0;"Font (Oak)"
alphabet;186;"Oak Wood W";269ad1a88ed2b074e1303a129f94e4b710cf3e5b4d995163567f68719c3d9792;0;"Font (Oak)"
alphabet;187;"Oak Wood X";5a6787ba32564e7c2f3a0ce64498ecbb23b89845e5a66b5cec7736f729ed37;0;"Font (Oak)|Alphabet (Cyrillic)"
alphabet;188;"Oak Wood Y";c52fb388e33212a2478b5e15a96f27aca6c62ac719e1e5f87a1cf0de7b15e918;0;"Font (Oak)"
alphabet;189;"Oak Wood Z";90582b9b5d97974b11461d63eced85f438a3eef5dc3279f9c47e1e38ea54ae8d;0;"Font (Oak)"
alphabet;190;"Oak Wood Ä";15cd6db9ec3c7d9113e6dd49a16f99a326b9f594ce987f919559ac7dbd3b555;0;"Font (Oak)"
alphabet;191;"Oak Wood Ö";6edbb44c639b95308ffcdf8c4770dfe8b02d752dec4b3196f4a8f9ac2315393a;0;"Font (Oak)"
alphabet;192;"Oak Wood Ü";7b52b94c6516cbe461fea621d316cee0b875f0fbc239d25273e824b613e73dd4;0;"Font (Oak)"
alphabet;193;"Oak Wood 1";71bc2bcfb2bd3759e6b1e86fc7a79585e1127dd357fc202893f9de241bc9e530;0;"Number|Font (Oak)"
alphabet;194;"Oak Wood 2";4cd9eeee883468881d83848a46bf3012485c23f75753b8fbe8487341419847;0;"Number|Font (Oak)"
alphabet;195;"Oak Wood 3";1d4eae13933860a6df5e8e955693b95a8c3b15c36b8b587532ac0996bc37e5;0;"Number|Font (Oak)"
alphabet;196;"Oak Wood 4";d2e78fb22424232dc27b81fbcb47fd24c1acf76098753f2d9c28598287db5;0;"Number|Font (Oak)"
alphabet;197;"Oak Wood 5";6d57e3bc88a65730e31a14e3f41e038a5ecf0891a6c243643b8e5476ae2;0;"Number|Font (Oak)"
alphabet;198;"Oak Wood 6";334b36de7d679b8bbc725499adaef24dc518f5ae23e716981e1dcc6b2720ab;0;"Number|Font (Oak)"
alphabet;199;"Oak Wood 7";6db6eb25d1faabe30cf444dc633b5832475e38096b7e2402a3ec476dd7b9;0;"Number|Font (Oak)"
alphabet;200;"Oak Wood 8";59194973a3f17bda9978ed6273383997222774b454386c8319c04f1f4f74c2b5;0;"Number|Font (Oak)"
alphabet;201;"Oak Wood 9";e67caf7591b38e125a8017d58cfc6433bfaf84cd499d794f41d10bff2e5b840;0;"Number|Font (Oak)"
alphabet;202;"Oak Wood 0";0ebe7e5215169a699acc6cefa7b73fdb108db87bb6dae2849fbe24714b27;0;"Number|Font (Oak)"
alphabet;203;"Oak Wood Blank";5db532b5cced46b4b535ece16eced7bbc5cac55594d61e8b8f8eac4299c9fc;0;"Font (Oak)|Punctuation Mark"
alphabet;204;"Oak Wood Colon";ccbee28e2c79db138f3977ba472dfae6b11a9bb82d5b3d7f25479338fff1fe92;0;"Punctuation Mark|Font (Oak)"
alphabet;208;"Oak Wood Slash";7f95d7c1bbf3afa285d8d96757bb5572259a3ae854f5389dc53207699d94fd8;0;"Font (Oak)|Mathematical Symbol"
alphabet;475;"Stone A";2ac58b1a3b53b9481e317a1ea4fc5eed6bafca7a25e741a32e4e3c2841278c;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;476;"Stone B";d4c711571e7e214ee78dfe4ee0e1263b92516e418de8fc8f3257ae0901431;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;477;"Stone C";fff5aabead6feafaaecf4422cdd7837cbb36b03c9841dd1b1d2d3edb7825e851;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;478;"Stone D";893e622b581975792f7c119ec6f40a4f16e552bb98776b0c7ae2bdfd4154fe7;0;"Font (Cleanstone)"
alphabet;479;"Stone E";a157d65b19921c760ff4910b3404455b9c2ee36afc202d8538baefec676953;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;480;"Stone F";c54cf261b2cd6ab54b0c624f8f6ff565a7b63e28e3b50c6dbfb52b5f0d7cf9f;0;"Font (Cleanstone)"
alphabet;481;"Stone G";d3c9f8a74ca01ba8c54de1edc82e1fc07a83923e66574b6ffe606919240c6;0;"Font (Cleanstone)"
alphabet;482;"Stone H";f8c58c509034617bf81ee0db9be0ba3e85ca15568163914c87669edb2fd7;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;483;"Stone I";4246323c9fb319326ee2bf3f5b63ec3d99df76a12439bf0b4c3ab32d13fd9;0;"Font (Cleanstone)"
alphabet;484;"Stone J";c58456cd9bb8a7e978591ae0cb26af1aadad4fa7a16725b295145e09bed8064;0;"Font (Cleanstone)"
alphabet;485;"Stone K";af49fb708369e7bc2944ad706963fb6ac6ce6d4c67081ddadecfe5da51;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;486;"Stone L";8c84f75416e853a74f6c70fc7e1093d53961879955b433bd8c7c6d5a6df;0;"Font (Cleanstone)"
alphabet;487;"Stone M";31fde91b19b9309913724fea9e85311271c67bcb78578d461bf65d9613074;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;488;"Stone N";1c7c972e6785d6b0aceb779abdd7702d98341c24c2a71e702930eca58055;0;"Font (Cleanstone)"
alphabet;489;"Stone O";8073bb44f9345f9bb31a679027e7939e461842a8c27486d7a6b842c39eb38c4e;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;490;"Stone P";64b231a8d55870cfb5a9f4e65db06dd7f8e34282f1416f95878b19acc34ac95;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;491;"Stone Q";ffedd6f9efdb156b86935699b2b4834df0f5d214513c01d38af3bd031cbcc92;0;"Font (Cleanstone)"
alphabet;492;"Stone R";c03a1cd583cbbffde08f943e56ac3e3afafecaede834221a81e6db6c64667f7d;0;"Font (Cleanstone)"
alphabet;493;"Stone S";b6572e655725d78375a9817eb9ee8b37829ca1fea93b6095cc7aa19e5eac;0;"Font (Cleanstone)"
alphabet;494;"Stone T";708c9ef3a3751e254e2af1ad8b5d668ccf5c6ec3ea2641877cba575807d39;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;495;"Stone U";55a6e3ae5ae625923524838fac9fef5b42527f5027c9ca149e6c207792eb;0;"Font (Cleanstone)"
alphabet;496;"Stone V";975121f7d9c68da0e5b6a96ac615298b12b2ee5bd19989436ee647879da5b;0;"Font (Cleanstone)"
alphabet;497;"Stone W";67e165c3edc5541d4654c4728871e6908f613fc0ec46e823c96eac82ac62e62;0;"Font (Cleanstone)"
alphabet;498;"Stone X";1919d1594bf809db7b44b3782bf90a69f449a87ce5d18cb40eb653fdec2722;0;"Font (Cleanstone)|Alphabet (Cyrillic)"
alphabet;499;"Stone Y";e35424bb86305d7747604b13e924d74f1efe38906e4e458dd18dcc67b6ca48;0;"Font (Cleanstone)"
alphabet;500;"Stone Z";4e91200df1cae51acc071f85c7f7f5b8449d39bb32f363b0aa51dbc85d133e;0;"Font (Cleanstone)"
alphabet;501;"Stone Ä";4c9c2bbd7b7f7204dceb5729a6fba7fd45d6f193f3760ec59a6807533e63b;0;"Font (Cleanstone)"
alphabet;502;"Stone Ö";c83d42bcb9b8e66c16166ccf261e2f9f78c68ee7886da225e43895cdbcaf5f;0;"Font (Cleanstone)"
alphabet;503;"Stone Ü";caec53e4a6d221afd7297b65e55be87913cf9cb7f4f4547f7186120701d8d;0;"Font (Cleanstone)"
alphabet;504;"Stone 1";31a9463fd3c433d5e1d9fec6d5d4b09a83a970b0b74dd546ce67a73348caab;0;"Number|Font (Cleanstone)"
alphabet;505;"Stone 2";acb419d984d8796373c9646233c7a02664bd2ce3a1d3476dd9b1c5463b14ebe;0;"Number|Font (Cleanstone)"
alphabet;506;"Stone 3";f8ebab57b7614bb22a117be43e848bcd14daecb50e8f5d0926e4864dff470;0;"Number|Font (Cleanstone)"
alphabet;507;"Stone 4";62bfcfb489da867dce96e3c3c17a3db7c79cae8ac1f9a5a8c8ac95e4ba3;0;"Number|Font (Cleanstone)"
alphabet;508;"Stone 5";ef4ecf110b0acee4af1da343fb136f1f2c216857dfda6961defdbee7b9528;0;"Number|Font (Cleanstone)"
alphabet;509;"Stone 6";f331a6a6fcd6995b62088d353bfb68d9b89ae258325caf3f2886464f54a7329;0;"Number|Font (Cleanstone)"
alphabet;510;"Stone 7";d4ba6ac07d422377a855793f36dea2ed240223f52fd1648181612ecd1a0cfd5;0;"Number|Font (Cleanstone)"
alphabet;511;"Stone 8";c61a8a641437be9aea207253dd3f25440d954ea2b5866c552f386b29ac4d049;0;"Number|Font (Cleanstone)"
alphabet;512;"Stone 9";a1928e1bfd86a9b79397c4cb4b65ef99af49b7d5f7957ad62c0c699a622cfbe;0;"Number|Font (Cleanstone)"
alphabet;513;"Stone Arrow Right";f2f3a2dfce0c3dab7ee10db385e5229f1a39534a8ba2646178e37c4fa93b;0;"Arrow|Font (Cleanstone)"
alphabet;514;"Stone Arrow Up";58fe251a40e4167d35d081c27869ac151af96b6bd16dd2834d5dc7235f47791d;0;"Arrow|Font (Cleanstone)"
alphabet;515;"Stone Arrow Down";9b7ce683d0868aa4378aeb60caa5ea80596bcffdab6b5af2d12595837a84853;0;"Arrow|Font (Cleanstone)"
alphabet;516;"Stone Arrow Left";bb0f6e8af46ac6faf88914191ab66f261d6726a7999c637cf2e4159fe1fc477;0;"Arrow|Font (Cleanstone)"
alphabet;517;"Stone Question Mark";d23eaefbd581159384274cdbbd576ced82eb72423f2ea887124f9ed33a6872c;0;"Punctuation Mark|Font (Cleanstone)"
alphabet;518;"Stone Exclamation Mark";87d19aabfcfd99ffaba4214caef299516ce52e6d13bf2dda125985e481b72f9;0;"Punctuation Mark|Font (Cleanstone)"
alphabet;519;"Stone Slash";2d593f0945cbb85a8e0be7d9a526010ee774810f2bc428cd4a23e4d232eff8;0;"Font (Cleanstone)|Mathematical Symbol"
alphabet;520;"Stone Dot";6ff99ff279a2cf25deb4bd5b66c3576b824cc96c36781027af727ed3a4c1308e;0;"Punctuation Mark|Font (Cleanstone)"
alphabet;521;"Stone Colon";bd898c40e47c5d2d76924065360768065d624ee5b9ee0be9e12b98fb77c76;0;"Punctuation Mark|Font (Cleanstone)"
alphabet;835;"Oak Wood Heart";336febeca7c488a6671dc071655dde2a1b65c3ccb20b6e8eaf9bfb08e64b80;0;"Valentines|Font (Oak)"
alphabet;847;"Stone 0";55a224807693978ed834355f9e5145f9c56ef68cf6f2c9e1734a46e246aae1;0;"Number|Font (Cleanstone)"
alphabet;920;"Rainbow Question Mark";638c53e66f28cf2c7fb1523c9e5de1ae0cf4d7a1faf553e752494a8d6d2e32;0;"Punctuation Mark|Icons (Other)"
alphabet;921;"Green Exclamation Mark";c2ff2e4fd414caba59c246b9766b0407c9deed5797f464a59147b88df96fc6;0;"Punctuation Mark|Super Mario|Fix Head|Icons (Other)"
alphabet;922;"Orange Exclamation Mark";7a492fff53c47b5ec388aaee56ada7f4c60b65576b4161d66f53b5e63017bd;0;"Punctuation Mark|Super Mario|Fix Head|Icons (Other)"
alphabet;923;"Green Question Mark";47a37038387558db65fde9324c1e5729fbb3490ac6aadd7725ff2c7a1fe6;0;"Punctuation Mark|Super Mario|Fix Head|Icons (Other)"
alphabet;924;"Orange Question Mark";8e103010dbe2db2aa0373e60a83dde5bdcb75848c6fc7758326fecf7345945e;0;"Punctuation Mark|Super Mario|Fix Head|Icons (Other)"
alphabet;1164;"Monitor Z";dcdb80175169613280a8a06a1c751fb71b6689edc8ce3d8b9d96bd450cc81;0;"Font (Monitor 2)"
alphabet;1165;"Monitor Y";684b96f1c113665e39a3c28ea185b36dd5a75c7d650f2c944171dae99dfb;0;"Font (Monitor 2)"
alphabet;1166;"Monitor X";89ba3b834755de24da6a83ce1fb7f971f7abb205585ef823b2fc47abd5028;0;"Font (Monitor 2)"
alphabet;1167;"Monitor W";c93e755cbb6f6c2da3bf169a2e75eff34151637d2391a41e861735eb9ea0675;0;"Font (Monitor 2)"
alphabet;1168;"Monitor V";fd4b453118b7ae9ddcc79a82841d81ed3ab7fa87ff28eff41f48675fd4d;0;"Font (Monitor 2)"
alphabet;1169;"Monitor U";c5f5e4bb891e5b6d60135dd6721cc631c4764ac8a934207f31d9eeb2bc49a7a;0;"Font (Monitor 2)"
alphabet;1170;"Monitor T";af66782045fabd495b97a886a266fda9f66a52be79acedabdea8710358e2285;0;"Font (Monitor 2)"
alphabet;1171;"Monitor S";274d273dd7b38417151825f1fb2450c9468ac64c146f1bad24416edb19b5;0;"Font (Monitor 2)"
alphabet;1172;"Monitor R";5deca6f91150d18c9b68a14d63d382e9c42132eee43d6a786a115f255cfd7;0;"Font (Monitor 2)"
alphabet;1173;"Monitor Q";43c1ac6dc0ebfbf4e3ad3e8e883556397d6cca77e2d5a9a437bbc62658086;0;"Font (Monitor 2)"
alphabet;1174;"Monitor P";af2adce09524168e84ac6c8b7f29c9e8745712c73158b8d5a1c6b12df87cce0;0;"Font (Monitor 2)"
alphabet;1175;"Monitor O";b899f4368f6236b99d5f479186ea6a39d1083ff207eaca71af10745c4e;0;"Font (Monitor 2)"
alphabet;1176;"Monitor N";77d8f27f57ff3626a11d7bc5456683f2c892486c2d96e8e856d62cb79aa4a05b;0;"Font (Monitor 2)"
alphabet;1177;"Monitor M";5aa54d742492989f739deb7222a23bcfcf85e6c782fe2ce0cdeee0f3f2b0eb;0;"Font (Monitor 2)"
alphabet;1178;"Monitor L";baeaa9ef47caf6e44e59aae99bedd8949e14236230801f39ed2a2e29783;0;"Font (Monitor 2)"
alphabet;1179;"Monitor K";ffdce233aeabf2915f3a6875d268228ff908236a563e1fdd14d59b931d499b;0;"Font (Monitor 2)"
alphabet;1180;"Monitor J";bbfa2f65e540f876cc999466d9f596ea1f9934f62583ccf4679abf6b18d44389;0;"Font (Monitor 2)"
alphabet;1181;"Monitor I";e37889b98f351c2db12bf1ffa57d08cb6460c649c902135b133e26961b;0;"Font (Monitor 2)"
alphabet;1182;"Monitor H";ee9ae3e7e7cbd739525189a7ac3c91d261fc29d2efedb702264d749aed3d92a;0;"Font (Monitor 2)"
alphabet;1183;"Monitor G";7c423ab8df97bf1b9a9c1d0e471690cf677e4fca10b376c5e6c07692b55d14;0;"Font (Monitor 2)"
alphabet;1184;"Monitor F";7bb75a3ea33fb6636f2bfafe897638bb2df912f26f5a24b699b50b31b547a;0;"Font (Monitor 2)"
alphabet;1185;"Monitor E";ed8115b1adbb39cdbcbcd034e9560de7dab4025bb4bc43c49b43d15dd8a77;0;"Font (Monitor 2)"
alphabet;1186;"Monitor D";7725c32c336f75f79e660a6feeb375ecd61fc8bcc5e7a7decf4855c995890;0;"Font (Monitor 2)"
alphabet;1187;"Monitor C";3234103821e7cc45cff9f4cdabf15bb6788b82655ab036f2a0a1f9d47013be2f;0;"Font (Monitor 2)"
alphabet;1188;"Monitor B";10dcdca2a45e3abf88d63c416faecea9ac285484bebedecbebb80779228417f;0;"Font (Monitor 2)"
alphabet;1189;"Monitor A";f748f213588dbf4415ce24fe66de3526816bf35df8e398f98efec2fb08956a3;0;"Font (Monitor 2)"
alphabet;1709;"Lucky Block (yellow)";4b92cb43333aa621c70eef4ebf299ba412b446fe12e341ccc582f3192189;0;"Punctuation Mark|Super Mario"
alphabet;1710;"Lucky Block (yellow)";b3b710b08b523bba7efba07c629ba0895ad61126d26c86beb3845603a97426c;0;"Punctuation Mark|Super Mario"
alphabet;1786;"Oak Wood Minus";bd8a99db2c37ec71d7199cd52639981a7513ce9cca9626a3936f965b131193;0;"Font (Oak)|Mathematical Symbol"
alphabet;2293;Plus;171d8979c1878a05987a7faf21b56d1b744f9d068c74cffcde1ea1edad5852;0;"Icons (Ironblock)|Mathematical Symbol"
alphabet;2295;"Arrow Up";105a2cab8b68ea57e3af992a36e47c8ff9aa87cc8776281966f8c3cf31a38;0;"Arrow|Icons (Ironblock)"
alphabet;2296;"Arrow Left";a185c97dbb8353de652698d24b64327b793a3f32a98be67b719fbedab35e;0;"Arrow|Icons (Ironblock)"
